generation;mean_p;mean_t;meanfrs;meanmrs;varp;vart;covpt;varfrs;varmrs;surviving_males;surviving_females;N;
28300;0.0255318;-0.138527;10;9.73622;0.00917299;0.00705955;0.000148879;0;96.8989;2482;2473;5000;
28310;0.0146267;-0.140874;9.94858;10.1739;0.00929872;0.0066254;9.37734e-05;0.511596;99.282;2447;2515;5000;
28320;0.0138644;-0.147673;10;10.2669;0.00844758;0.00663859;9.65047e-05;0;101.263;2425;2539;5000;
28330;0.0159841;-0.148254;10;9.8222;0.00864759;0.00716203;-9.8623e-05;0;101.628;2472;2486;5000;
28340;0.0145393;-0.148286;9.58284;9.46839;0.0083536;0.00701286;0.00022467;3.99761;97.3412;2540;2412;5000;
28350;0.0164529;-0.148856;9.80222;10.0081;0.00887627;0.00739884;7.97571e-05;1.93873;98.7863;2473;2478;5000;
28360;0.0222325;-0.142565;10;9.7396;0.00898813;0.00840856;-4.49982e-05;0;103.508;2450;2506;5000;
28370;0.0136703;-0.142385;10;9.80754;0.00933231;0.0082373;-3.63615e-05;0;101.888;2459;2497;5000;
28380;-0.00175762;-0.15077;9.93126;9.71903;0.00864858;0.00795769;-0.000155334;0.682699;95.3306;2484;2456;5000;
28390;-0.00521276;-0.156247;9.56134;9.91749;0.0091131;0.00720959;-0.000327518;4.19422;101.313;2478;2463;5000;
28400;0.00247169;-0.150244;10;9.74128;0.00911854;0.00683575;7.97368e-05;0;97.9338;2476;2485;5000;
28410;0.000965178;-0.152095;9.83501;9.71769;0.00956968;0.00664606;4.93273e-05;1.62268;97.4551;2496;2444;5000;
28420;-0.00289159;-0.152179;10;9.56471;0.00885304;0.00728958;0.000195049;0;99.5409;2480;2483;5000;
28430;-0.00684304;-0.157912;10;9.83419;0.00907909;0.00773032;-1.4405e-05;0;99.6962;2461;2491;5000;
28440;-0.00817628;-0.160118;9.92394;9.90807;0.00916473;0.00747579;-4.49424e-05;0.754823;96.8341;2471;2479;5000;
28450;-0.00658878;-0.154728;9.77603;10.0855;0.00829012;0.00771212;-2.92299e-05;2.18952;101.785;2464;2488;5000;
28460;-0.00259054;-0.155149;9.90952;10.2482;0.0087647;0.00862274;4.2807e-05;0.896613;99.9791;2437;2519;5000;
28470;0.00368553;-0.150884;10;10.0315;0.00862632;0.00806258;-0.000122789;0;99.8808;2399;2545;5000;
28480;0.00769446;-0.148735;10;9.72255;0.00839823;0.00708318;0.000176696;0;102.268;2473;2488;5000;
28490;0.0125428;-0.147423;9.6978;9.95922;0.00820839;0.00685779;-5.36365e-05;2.93065;99.2642;2484;2471;5000;
28500;0.0197588;-0.14105;10;9.98815;0.00843332;0.00669871;-0.000126389;0;106.595;2439;2529;5000;
28510;0.0204933;-0.146939;9.91108;9.70705;0.00910149;0.0067652;-6.72949e-05;0.881341;102.765;2493;2452;5000;
28520;0.0157688;-0.149146;9.98399;9.97601;0.00953724;0.00695297;-1.18346e-05;0.159808;102.758;2445;2495;5000;
28530;0.0117649;-0.144415;9.88933;10.1296;0.00985462;0.00659686;-0.00010992;1.09447;102.574;2438;2502;5000;
28540;0.00705428;-0.148854;10;10.1244;0.0104091;0.00680363;-0.000132447;0;107.773;2428;2522;5000;
28550;0.014673;-0.148165;9.9765;10.4087;0.0109017;0.00774969;0.000385496;0.234465;105.513;2391;2547;5000;
28560;0.0153357;-0.140573;10;9.89362;0.0101816;0.00843193;0.000167013;0;101.998;2458;2511;5000;
28570;0.0139248;-0.137109;9.55556;9.50403;0.0105511;0.00809303;3.88196e-05;4.24691;97.375;2542;2408;5000;
28580;0.0131237;-0.135118;10;9.97209;0.00989565;0.00825469;-0.000241573;0;99.7201;2464;2501;5000;
28590;0.0133309;-0.139908;10;9.75513;0.00995625;0.00846406;0.000125495;0;99.7821;2492;2470;5000;
28600;0.00905179;-0.138356;10;9.79519;0.0109186;0.00747153;6.75399e-05;0;99.446;2463;2487;5000;
28610;0.00820403;-0.132929;10;9.98431;0.0100506;0.00713603;3.08408e-06;0;104.747;2405;2545;5000;
28620;0.00923581;-0.143971;10;9.88972;0.00961261;0.00797665;-0.000318029;0;106.171;2452;2511;5000;
28630;0.00431576;-0.14334;9.50954;9.6668;0.00974001;0.00799949;-0.000380045;4.66408;92.4846;2516;2443;5000;
28640;0.000902537;-0.133955;9.96777;9.82526;0.00964861;0.00735755;-0.000106755;0.321282;96.3952;2487;2474;5000;
28650;0.0154851;-0.136042;10;9.83438;0.00951218;0.00758349;-0.000133956;0;101.471;2457;2494;5000;
28660;0.00652063;-0.134568;9.89209;9.90793;0.0107681;0.00713648;-0.000179033;1.06749;103.474;2475;2475;5000;
28670;0.00659612;-0.135755;10;10.1708;0.00989487;0.00625361;-7.16145e-05;0;103.546;2398;2560;5000;
28680;0.0102898;-0.13692;9.93173;9.85259;0.00979455;0.00591471;0.000122274;0.67807;101.213;2489;2473;5000;
28690;0.0094827;-0.14366;10;10.0359;0.00924375;0.00570413;-6.99736e-05;0;100.517;2444;2517;5000;
28700;0.0040955;-0.140909;10;10.1886;0.00897498;0.00553532;-7.12402e-05;0;104.9;2412;2539;5000;
28710;0.0026001;-0.133972;10;10.008;0.00958724;0.00571235;1.68624e-05;0;106.693;2449;2512;5000;
28720;-0.00748312;-0.133951;9.93998;9.93203;0.00943358;0.0059133;1.11791e-05;0.596637;102.075;2480;2484;5000;
28730;-0.00530882;-0.129276;9.95277;10.2847;0.00864602;0.00524152;-8.7384e-05;0.470025;107.686;2418;2529;5000;
28740;-0.00947007;-0.136744;9.75956;9.93098;0.00827691;0.00514913;-9.59578e-05;2.3466;100.32;2491;2476;5000;
28750;-0.0122868;-0.135264;10;9.88119;0.00950202;0.0057486;0.000356258;0;101.768;2466;2495;5000;
28760;-0.00690985;-0.139063;10;9.88976;0.00855001;0.00511614;-3.99498e-05;0;98.5705;2439;2512;5000;
28770;-0.00319733;-0.14009;9.83775;10.0485;0.00884805;0.00498005;5.51869e-05;1.59615;101.332;2476;2486;5000;
28780;-0.00481484;-0.144882;9.95994;9.92812;0.00932715;0.00536526;-5.75744e-06;0.399036;102.551;2477;2486;5000;
28790;-0.00343869;-0.142518;9.93613;9.97595;0.00920758;0.00565962;-2.24962e-05;0.634643;96.9132;2466;2489;5000;
28800;-0.00495903;-0.14581;10;10.1126;0.0101786;0.00611893;7.5932e-05;0;99.5046;2447;2514;5000;
28810;-0.00467996;-0.146619;9.74046;10.0285;0.00971055;0.00610866;-7.13138e-05;2.528;99.348;2474;2477;5000;
28820;-0.00199835;-0.147371;9.97651;10.417;0.0107045;0.00538813;0.00013338;0.234374;107.185;2395;2548;5000;
28830;0.00364328;-0.147359;10;9.81875;0.0103113;0.0059007;-3.90576e-05;0;98.6275;2462;2492;5000;
28840;0.00383012;-0.146051;10;10.0239;0.0101375;0.0057705;-4.98697e-05;0;102.831;2453;2513;5000;
28850;0.000840318;-0.142715;9.88446;9.96386;0.0109958;0.00528265;0.000109151;1.14203;101.003;2478;2481;5000;
28860;-0.000727031;-0.134378;9.41154;9.765;0.0111914;0.00516973;0.000127651;5.53832;89.4118;2495;2463;5000;
28870;-0.00039601;-0.137718;9.98383;9.77831;0.0116628;0.0057521;-0.000225086;0.16142;96.4671;2493;2470;5000;
28880;-0.00811184;-0.133551;10;9.97628;0.0112973;0.00618743;-0.000167168;0;104.031;2428;2524;5000;
28890;-0.0182345;-0.131565;9.67894;9.97547;0.0117333;0.00582363;0.00014608;3.10757;97.7099;2475;2472;5000;
28900;-0.0151266;-0.133564;10;10.0398;0.0115504;0.00561225;-0.000220233;0;104.218;2442;2522;5000;
28910;-0.0253194;-0.133485;9.75826;9.57506;0.0122188;0.00564749;0.000168093;2.35897;96.3643;2530;2422;5000;
28920;-0.02617;-0.132357;9.75484;9.92311;0.0125194;0.00591704;-0.000174694;2.39146;99.0228;2486;2467;5000;
28930;-0.0325218;-0.13794;9.99201;10.016;0.0118255;0.00591811;-0.000159043;0.0798403;101.802;2462;2501;5000;
28940;-0.0327422;-0.133374;9.85882;10.2612;0.011075;0.00578013;-0.000366889;1.39183;102.217;2435;2514;5000;
28950;-0.0303125;-0.135906;10;9.79882;0.0120871;0.00595965;-9.49393e-05;0;99.8806;2458;2484;5000;
28960;-0.0269689;-0.140778;10;10.1791;0.0112982;0.00612068;3.48314e-05;0;103.352;2386;2557;5000;
28970;-0.0277473;-0.138996;9.91204;9.91997;0.0117418;0.00605806;-0.00017465;0.87191;100.994;2472;2479;5000;
28980;-0.0231642;-0.136471;9.94724;9.66483;0.0109037;0.00577857;0.000113854;0.524814;100.795;2507;2451;5000;
28990;-0.0248746;-0.141643;10;10.1001;0.0116813;0.00573076;-0.000334865;0;106.958;2445;2522;5000;
29000;-0.0283831;-0.144575;9.98018;10.1655;0.0115147;0.00593715;-5.52401e-05;0.197784;111.761;2435;2518;5000;
29010;-0.0214958;-0.142735;10;9.85133;0.0108169;0.00580078;-7.46224e-05;0;104.829;2427;2518;5000;
29020;-0.025817;-0.139452;9.70706;9.58931;0.00957817;0.00628275;-9.74757e-05;2.84356;91.0993;2536;2419;5000;
29030;-0.0212641;-0.136496;9.84974;10.0688;0.00888705;0.00584981;-5.74964e-05;1.47999;102.423;2473;2491;5000;
29040;-0.014958;-0.140837;9.94073;10.1904;0.00917306;0.00613875;7.28355e-05;0.589139;102.637;2445;2516;5000;
29050;-0.0157999;-0.138671;9.7846;9.82351;0.00917892;0.00625506;4.89663e-06;2.10757;98.966;2499;2453;5000;
29060;-0.0159233;-0.131422;9.81942;9.7488;0.00870439;0.00612613;7.21419e-05;1.77317;99.4983;2509;2447;5000;
29070;-0.0102031;-0.123065;9.95092;9.5225;0.0076358;0.00590511;-2.76323e-05;0.488389;96.68;2533;2433;5000;
29080;-0.00752452;-0.132165;9.7504;9.89499;0.00718489;0.0061828;5.29356e-06;2.43374;99.8274;2487;2461;5000;
29090;-0.00619061;-0.12999;9.68787;9.81369;0.00751116;0.00566541;7.27393e-06;3.02387;96.1986;2510;2452;5000;
29100;-0.00211471;-0.129923;10;9.90446;0.00742796;0.00622205;-0.000306331;0;99.5928;2473;2488;5000;
29110;-0.0126172;-0.133307;10;10.1079;0.00772502;0.00648378;9.9023e-05;0;102.746;2438;2529;5000;
29120;-0.00783595;-0.136631;10;9.95263;0.00695062;0.0072711;-0.000257278;0;102.564;2444;2521;5000;
29130;-0.00350954;-0.139996;9.95188;9.90423;0.00674428;0.00686038;-0.000184219;0.47884;103.822;2471;2482;5000;
29140;-0.00116224;-0.144003;9.939;9.61826;0.00715395;0.00723695;-0.000189953;0.606283;98.9098;2504;2444;5000;
29150;-0.00793911;-0.141834;10;10.2264;0.00682755;0.0078031;-0.000155549;0;103.305;2426;2529;5000;
29160;-0.0097056;-0.138662;10;10.0799;0.00694534;0.00700796;-3.8919e-05;0;101.791;2448;2523;5000;
29170;-0.00815455;-0.136668;9.94433;10.0644;0.00712687;0.00695253;-4.9331e-05;0.553561;101.968;2459;2501;5000;
29180;-0.0118757;-0.138209;9.9719;9.90036;0.00708062;0.00737863;-0.000366034;0.280222;97.6784;2480;2484;5000;
29190;-0.00271423;-0.134248;9.63751;9.69537;0.00663305;0.00732353;3.92512e-05;3.4935;92.8804;2520;2446;5000;
29200;-0.00735788;-0.134118;10;9.90499;0.00623331;0.00742853;0.000160838;0;103.396;2459;2502;5000;
29210;-0.00925867;-0.135717;10;9.98808;0.00650992;0.0076534;8.9151e-05;0;97.1779;2446;2513;5000;
29220;-0.0115021;-0.133629;9.97595;9.93613;0.00639346;0.00835588;-7.15644e-05;0.239903;102.75;2469;2489;5000;
29230;-0.0117545;-0.13034;9.84045;9.89571;0.00638355;0.00834067;-0.000119724;1.57008;99.7083;2483;2467;5000;
29240;-0.0146111;-0.133268;9.96803;9.98399;0.00625761;0.00841735;0.000238127;0.318722;102.802;2474;2494;5000;
29250;-0.0184099;-0.126108;9.85663;9.93572;0.00662966;0.00781423;-0.000211465;1.41314;97.9469;2491;2475;5000;
29260;-0.0243666;-0.127636;10;9.82249;0.00720974;0.00740501;4.11197e-05;0;99.9685;2471;2490;5000;
29270;-0.0117527;-0.133634;10;9.56623;0.00774458;0.00656532;1.02924e-05;0;96.9458;2489;2470;5000;
29280;-0.0128331;-0.139586;9.7401;9.65986;0.00707405;0.00775927;-5.52722e-06;2.53141;96.1228;2529;2436;5000;
29290;-0.0166853;-0.134312;10;9.65029;0.00725767;0.00833454;9.16786e-05;0;99.6419;2495;2456;5000;
29300;-0.014191;-0.133649;9.59522;10.0831;0.00724499;0.00816283;0.000184512;3.88396;98.2475;2473;2489;5000;
29310;-0.0219059;-0.133766;9.7082;9.88636;0.00664046;0.00786153;-0.000123876;2.83283;101.529;2494;2462;5000;
29320;-0.0256099;-0.146518;9.87312;10.0484;0.00627049;0.00776054;-6.9024e-06;1.25273;97.5763;2469;2490;5000;
29330;-0.0304372;-0.136521;10;10.0721;0.00608798;0.00748291;-0.000113951;0;104.364;2426;2513;5000;
29340;-0.0322213;-0.143971;9.93934;9.72695;0.00641284;0.00778303;0.000128319;0.602872;99.2923;2499;2458;5000;
29350;-0.0276638;-0.148129;9.87835;9.61326;0.00684242;0.00696722;-0.000107049;1.20175;95.983;2518;2436;5000;
29360;-0.0285719;-0.147013;9.80447;9.85164;0.00630267;0.00684263;-0.000165315;1.91707;102.504;2487;2457;5000;
29370;-0.0229686;-0.150275;10;9.83613;0.00592994;0.00570976;-2.61987e-05;0;107.113;2439;2521;5000;
29380;-0.0228968;-0.152895;9.88156;10.1459;0.00614495;0.00665649;3.72036e-05;1.17034;105.694;2453;2503;5000;
29390;-0.0212298;-0.155588;10;9.92933;0.00536311;0.00640379;3.28381e-05;0;99.7987;2440;2529;5000;
29400;-0.0240912;-0.156643;10;9.84548;0.00576405;0.00641679;-3.72908e-05;0;101.601;2474;2485;5000;
29410;-0.0238451;-0.152546;9.87595;9.86805;0.00608208;0.0061593;0.00034719;1.22511;101.022;2498;2468;5000;
29420;-0.0241545;-0.149173;9.79952;9.7486;0.00608279;0.00658374;2.83059e-05;1.96462;96.3055;2512;2444;5000;
29430;-0.0212922;-0.150379;9.71108;9.56539;0.00596886;0.00747815;2.94656e-05;2.80577;92.5942;2527;2420;5000;
29440;-0.0125199;-0.150366;9.83207;9.83994;0.00567895;0.00818431;-1.0074e-05;1.65113;96.6531;2500;2459;5000;
29450;-0.0166079;-0.147433;10;10.1112;0.00590481;0.00797432;7.42369e-06;0;108.205;2413;2547;5000;
29460;-0.0208316;-0.145807;10;9.96043;0.00563086;0.0079482;-0.000340202;0;101.383;2454;2517;5000;
29470;-0.0157066;-0.150504;9.82657;10.1218;0.00610041;0.00856186;9.47267e-05;1.70425;105.223;2462;2493;5000;
29480;-0.0135382;-0.14893;9.96353;9.71169;0.0060258;0.00866637;-6.71642e-05;0.363338;98.6925;2499;2459;5000;
29490;-0.018206;-0.140425;9.92481;10.1415;0.0059237;0.00770509;-0.000192183;0.746226;102.325;2448;2508;5000;
29500;-0.015219;-0.128772;10;10.0517;0.00579506;0.00748233;3.25034e-05;0;104.333;2440;2527;5000;
29510;-0.0158681;-0.132464;9.77075;9.94737;0.00582429;0.00692322;-5.93403e-05;2.23994;102.062;2486;2472;5000;
29520;-0.0182051;-0.133421;9.88796;9.88005;0.00577017;0.00691371;0.000136999;1.10789;99.7057;2498;2471;5000;
29530;-0.0254824;-0.143263;10;9.94055;0.00621809;0.00793119;6.91183e-05;0;104.753;2449;2508;5000;
29540;-0.0239904;-0.138676;10;9.67944;0.006208;0.00774745;0.000266694;0;101.539;2479;2476;5000;
29550;-0.0219999;-0.132366;9.7505;9.57058;0.00675555;0.00914245;-9.00726e-05;2.43272;100.651;2530;2423;5000;
29560;-0.0237853;-0.125804;9.90837;9.98795;0.00693999;0.00867573;9.36316e-06;0.907938;106.144;2475;2487;5000;
29570;-0.0224903;-0.137723;9.85507;9.72973;0.00657674;0.00903423;-0.00038889;1.42827;94.3626;2515;2448;5000;
29580;-0.0230031;-0.132216;10;9.57082;0.00735107;0.00848573;0.000119685;0;100.245;2499;2453;5000;
29590;-0.0282949;-0.126047;10;9.53506;0.00694833;0.00839265;-0.000179061;0;96.878;2500;2461;5000;
29600;-0.033536;-0.135833;10;9.70149;0.00646953;0.00836626;0.000243843;0;98.8111;2489;2470;5000;
29610;-0.0309949;-0.142805;9.70412;9.59984;0.00683657;0.00862884;-9.46388e-05;2.87127;92.5169;2534;2427;5000;
29620;-0.0352107;-0.139531;10;9.55143;0.00740096;0.0079377;-1.98319e-05;0;97.6333;2489;2470;5000;
29630;-0.0381277;-0.140349;9.57973;9.68623;0.00701427;0.00797288;0.000221522;4.02605;96.2748;2521;2439;5000;
29640;-0.0363692;-0.138097;10;9.70472;0.00684333;0.0074749;0.000127964;0;97.9049;2492;2465;5000;
29650;-0.0350789;-0.138439;10;10.0318;0.00708777;0.00703891;-0.000120164;0;104.053;2424;2524;5000;
29660;-0.0355116;-0.137424;9.73975;9.93101;0.00707813;0.00731915;-1.48516e-05;2.53479;96.2209;2482;2470;5000;
29670;-0.0373931;-0.132723;9.89256;9.99598;0.00667359;0.0079174;-9.43169e-05;1.06287;102.332;2474;2486;5000;
29680;-0.0353003;-0.133442;9.96311;9.49609;0.00641439;0.00751409;-0.000112286;0.367492;98.0664;2538;2431;5000;
29690;-0.0330857;-0.134901;9.8537;10.085;0.0061242;0.00722565;-0.000149651;1.44162;103.878;2471;2492;5000;
29700;-0.0277788;-0.138458;9.76341;9.94724;0.00635336;0.00779274;0.000217483;2.30995;100.931;2485;2476;5000;
29710;-0.02159;-0.137132;10;10.2786;0.00642485;0.00797406;-0.00010392;0;103.556;2418;2546;5000;
29720;-0.024896;-0.134515;9.72158;10.3273;0.00610782;0.00752132;8.35954e-05;2.7067;101.26;2442;2514;5000;
29730;-0.0300879;-0.129131;10;10.3333;0.00639751;0.00850216;-0.000233496;0;105.336;2426;2542;5000;
29740;-0.0312494;-0.136056;10;9.94425;0.00663125;0.00997079;-6.78739e-05;0;96.9304;2465;2497;5000;
29750;-0.0294526;-0.139898;9.8459;9.58169;0.00704153;0.00931238;4.93395e-05;1.51721;97.9308;2514;2428;5000;
29760;-0.032192;-0.134329;9.96391;9.9162;0.00662425;0.00949191;0.000222755;0.359564;99.9531;2472;2485;5000;
29770;-0.0322429;-0.135267;10;9.86614;0.00691219;0.010551;0.000259878;0;106.124;2437;2506;5000;
29780;-0.0256827;-0.131151;9.91752;10.2893;0.007592;0.00945208;-4.26795e-05;0.81802;101.506;2444;2525;5000;
29790;-0.0295073;-0.129734;10;9.63615;0.00751064;0.00800862;-5.49848e-05;0;99.9067;2487;2463;5000;
29800;-0.0310465;-0.135399;9.87674;9.99598;0.00712183;0.00820503;-8.68983e-05;1.21741;97.2636;2473;2484;5000;
29810;-0.0327861;-0.139229;10;9.72168;0.00674069;0.00819044;0.000223247;0;99.1385;2481;2480;5000;
29820;-0.0308779;-0.127426;9.88446;9.96386;0.00670366;0.00833041;0.000252042;1.14203;96.1031;2474;2481;5000;
29830;-0.0311137;-0.12002;10;9.96016;0.00657379;0.00798864;2.97154e-05;0;100.556;2474;2500;5000;
29840;-0.0265582;-0.124756;10;9.85586;0.00672789;0.00757126;-0.000261316;0;107.537;2436;2530;5000;
29850;-0.0226943;-0.119163;9.7648;10.1143;0.00660179;0.00791466;-0.000181761;2.2967;100.681;2474;2491;5000;
29860;-0.0218968;-0.115085;9.95238;10.1129;0.00629924;0.00777734;9.42517e-06;0.473923;101.923;2464;2508;5000;
29870;-0.0248895;-0.121132;10;9.93243;0.0062248;0.00839298;4.00218e-05;0;102.42;2457;2499;5000;
29880;-0.0295448;-0.116378;10;10.0396;0.00602204;0.00890815;-0.000167808;0;103.005;2427;2538;5000;
29890;-0.0271388;-0.111386;10;9.63978;0.00607746;0.00838104;-0.000259806;0;98.539;2511;2462;5000;
29900;-0.0283233;-0.107362;10;9.89768;0.00602047;0.00835198;9.18076e-05;0;103.728;2446;2515;5000;
29910;-0.0268729;-0.105128;10;9.88547;0.0059345;0.00773398;-8.15244e-05;0;102.949;2477;2503;5000;
29920;-0.0257415;-0.100991;10;9.669;0.00629631;0.00833867;0.000226507;0;100.552;2483;2483;5000;
29930;-0.0274345;-0.106031;10;9.75562;0.00618953;0.00813796;0.000155517;0;94.3037;2479;2475;5000;
29940;-0.0299694;-0.107569;9.89919;9.74206;0.0059418;0.00788389;-0.000111828;0.997903;99.4176;2506;2455;5000;
29950;-0.0279687;-0.104061;10;9.91304;0.00636826;0.00904003;-5.91121e-05;0;102.759;2453;2508;5000;
29960;-0.028674;-0.11123;9.88114;10.0727;0.00650209;0.00847251;1.31958e-05;1.17446;101.449;2477;2494;5000;
29970;-0.0312423;-0.106703;10;9.83353;0.00664521;0.00873854;0.000178113;0;106.554;2432;2540;5000;
29980;-0.022952;-0.106137;9.95989;9.90427;0.00645581;0.00919743;3.30001e-07;0.399514;101.227;2490;2483;5000;
29990;-0.029332;-0.0981648;9.828;9.744;0.00709074;0.00907243;-7.20543e-05;1.69042;95.7745;2513;2457;5000;
30000;-0.0254414;-0.094319;10;9.79905;0.00710773;0.00870284;5.06011e-05;0;102.442;2488;2487;5000;
30010;-0.0145277;-0.102472;9.82698;10.114;0.00672831;0.00993859;-7.41114e-06;1.7003;101.9;2474;2499;5000;
30020;-0.0153346;-0.105772;10;9.88119;0.0064339;0.00907791;-3.44169e-05;0;101.055;2484;2495;5000;
30030;-0.0193158;-0.101832;10;9.99217;0.00629863;0.00887669;0.000223646;0;105.597;2417;2553;5000;
30040;-0.0221469;-0.105431;10;10.0921;0.0064757;0.00904418;2.87888e-05;0;105.278;2446;2520;5000;
30050;-0.0187639;-0.0973933;9.81547;10.1549;0.00664649;0.00833158;5.93386e-06;1.81126;105.479;2464;2500;5000;
30060;-0.0102142;-0.100807;10;10.2212;0.00690391;0.00897219;5.77437e-05;0;111.72;2374;2588;5000;
30070;-0.00949018;-0.0939182;9.66864;9.73225;0.00693422;0.00905254;-1.49909e-05;3.20381;101.429;2520;2451;5000;
30080;-0.00792941;-0.0890479;10;10.2096;0.00631435;0.00867669;4.82305e-05;0;101.609;2441;2533;5000;
30090;0.00221558;-0.0872694;10;9.95285;0.00655261;0.00881698;6.51753e-05;0;102.552;2435;2533;5000;
30100;0.00391419;-0.0873475;9.7739;9.7862;0.00621124;0.00911443;0.000186922;2.20989;92.8547;2510;2464;5000;
30110;0.00144763;-0.0907421;10;9.53289;0.00604529;0.00964296;-3.69499e-05;0;100.599;2519;2449;5000;
30120;-0.00462523;-0.0900185;10;10.0874;0.00655477;0.00954122;8.58766e-05;0;106.272;2434;2538;5000;
30130;-0.000735447;-0.0915525;9.73674;9.92668;0.0066504;0.0101395;0.000206538;2.56331;103.05;2495;2478;5000;
30140;-0.00410765;-0.0959365;10;9.74219;0.00670396;0.00965129;0.000181629;0;100.715;2478;2494;5000;
30150;-0.00763356;-0.0962343;9.84812;9.85188;0.00641564;0.00951846;-0.000207457;1.49572;101.539;2502;2464;5000;
30160;-0.00933545;-0.0949844;10;10.3823;0.00634188;0.00887233;9.19177e-05;0;105.181;2418;2553;5000;
30170;-0.015909;-0.0966813;9.90837;9.98795;0.00674709;0.00829449;0.000134113;0.907938;101.486;2488;2487;5000;
30180;-0.00568182;-0.103732;9.94393;9.9201;0.00673881;0.00913071;-9.95095e-05;0.557529;100.833;2489;2483;5000;
30190;-0.00727299;-0.101592;10;9.83846;0.00668082;0.0090893;-0.000188003;0;107.263;2471;2497;5000;
30200;-0.00651222;-0.105951;9.8859;9.52867;0.00694642;0.00913169;-0.0001027;1.12798;92.865;2545;2426;5000;
30210;-0.00729096;-0.0997083;9.85827;10.1789;0.00626492;0.00829551;-7.99041e-05;1.39723;102.976;2456;2504;5000;
30220;-0.00250633;-0.100033;10;9.6754;0.0067192;0.00846853;0.000232057;0;96.766;2502;2474;5000;
30230;0.00302868;-0.0876894;10;10.288;0.00648442;0.0080054;-9.44238e-05;0;110.397;2403;2572;5000;
30240;0.000474331;-0.0917578;9.85241;9.8556;0.00705082;0.00829638;-0.00011175;1.45409;96.4092;2505;2470;5000;
30250;-0.000657632;-0.0906981;10;9.90056;0.00707689;0.00859847;-0.000193543;0;101.78;2483;2489;5000;
30260;-0.00239991;-0.0827495;10;10;0.00696963;0.00794001;-1.96667e-05;0;102.42;2455;2521;5000;
30270;-0.00592053;-0.0780614;10;9.53028;0.00675582;0.00748543;3.4709e-05;0;95.8586;2517;2455;5000;
30280;-0.00354851;-0.0681901;10;10.0759;0.00681733;0.0069647;-4.9686e-05;0;99.1556;2451;2523;5000;
30290;0.000138567;-0.0707493;10;9.60807;0.00684472;0.00712829;5.81897e-05;0;99.8464;2507;2476;5000;
30300;-0.00397287;-0.0644825;9.80361;9.63273;0.0063708;0.00714067;-3.26599e-07;1.92536;97.7493;2532;2446;5000;
30310;-0.00219937;-0.0587074;10;10.048;0.00716561;0.00698386;-0.000104538;0;104.721;2469;2510;5000;
30320;-0.00549123;-0.0619169;10;9.86497;0.00665695;0.00628167;-0.000140754;0;102.603;2494;2484;5000;
30330;-0.0032955;-0.0651187;10;10.1605;0.0059906;0.00622877;0.000165444;0;102.863;2447;2532;5000;
30340;-0.00690965;-0.0697448;10;10.2369;0.00661689;0.00629172;-0.000281623;0;108.695;2434;2550;5000;
30350;-0.0106545;-0.0706932;9.58997;9.34887;0.00623663;0.00676809;-0.000119908;3.93219;92.904;2567;2409;5000;
30360;-0.0138427;-0.0752319;10;9.85387;0.00602637;0.00712748;-6.14435e-05;0;99.7812;2482;2495;5000;
30370;-0.0102497;-0.072734;10;9.97242;0.00615426;0.007485;-8.13727e-05;0;105.082;2449;2531;5000;
